job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,benefits_score,company_name,remote_category
XYZ43136,ChatGPT Prompt Engineer,145317,GBP,Senior,Contract,South Korea,L,United Kingdom,100,"Spark, Transformer, ChatGPT, Data Visualization, NLP",Bachelor,11,Technology,3/28/23,8.2,Quantum Minds,Fully Remote
XYZ43137,LLM Engineer,76448,EUR,Entry_Level,Freelancer,Norway,S,China,100,"Transformer, SQL, GCP, LangChain, LLM",Associate,5,Energy,1/9/23,9.9,NextGen Analytics,Fully Remote
XYZ43138,Generative AI Specialist,130607,USD,Entry_Level,Part Time,France,M,United States,100,"SQL, Python, AWS, Azure, Statistics",PhD,9,Real Estate,3/28/23,6.6,NextGen Analytics,Fully Remote
XYZ43139,ChatGPT Prompt Engineer,90444,EUR,Executive,Part Time,United States,L,Switzerland,50,"Kubernetes, Hadoop, Tableau, Deep Learning, Statistics",Master,6,Real Estate,5/10/23,8.7,Quantum Minds,Hybrid
XYZ43140,Generative AI Specialist,137177,EUR,Senior,Contract,Canada,M,Germany,50,"Git, Mathematics, GCP, Spark, Computer Vision",PhD,11,Real Estate,8/7/23,6.4,AlphaByte AI,Hybrid
XYZ43141,AI Research Scientist,92296,GBP,Mid,Part Time,Switzerland,S,United Kingdom,50,"LangChain, GCP, Computer Vision, Statistics, Linux",Associate,14,Technology,4/8/23,7.7,NextGen Analytics,Hybrid
XYZ43142,NLP Engineer,73343,USD,Mid,Contract,Norway,L,Japan,50,"Linux, PyTorch, Transformer, LLM, TensorFlow",PhD,11,Gaming,6/13/23,7.7,Visionary AI,Hybrid
XYZ43143,Generative AI Specialist,90598,GBP,Entry_Level,Contract,Germany,S,South Korea,0,"Kubernetes, PyTorch, LLM, Computer Vision, Prompt Engineering",Associate,3,Retail,11/13/23,5.1,NeuralNet Inc,On-site
XYZ43144,ChatGPT Prompt Engineer,167864,USD,Senior,Part Time,Canada,S,Ireland,50,"ChatGPT, R, Java, LLM, PyTorch",Master,11,Manufacturing,6/18/23,8.1,Visionary AI,Hybrid
XYZ43145,LLM Engineer,134523,EUR,Mid,Contract,Australia,M,France,50,"Kubernetes, Docker, MLOps, Hadoop, Prompt Engineering",Master,1,Automotive,8/20/23,9.9,Visionary AI,Hybrid
XYZ43146,Generative AI Specialist,82117,GBP,Executive,Freelancer,Denmark,L,Netherlands,100,"Linux, Git, Deep Learning, PyTorch, Python",Master,8,Education,12/16/23,8.8,NeuralNet Inc,Fully Remote
XYZ43147,NLP Engineer,157696,EUR,Mid,Part Time,Canada,L,China,50,"ChatGPT, SQL, NLP, PyTorch, Deep Learning",Associate,3,Technology,7/22/23,7.3,Quantum Minds,Hybrid
XYZ43148,ChatGPT Prompt Engineer,81031,USD,Mid,Freelancer,Japan,M,Austria,100,"R, NLP, Transformer, Python, ChatGPT",Associate,10,Real Estate,8/25/23,7.7,AlphaByte AI,Fully Remote
XYZ43149,ChatGPT Prompt Engineer,162673,EUR,Mid,Freelancer,Ireland,M,Norway,50,"TensorFlow, NLP, SQL, ChatGPT, Mathematics",Master,3,Energy,1/12/23,5.7,Quantum Minds,Hybrid
XYZ43150,NLP Engineer,77883,EUR,Mid,Contract,Denmark,M,Japan,50,"Docker, Azure, Scala, Git, Java",Bachelor,5,Transportation,4/10/23,8.2,NextGen Analytics,Hybrid
XYZ43151,NLP Engineer,102669,EUR,Entry_Level,Full Time,Sweden,S,Germany,50,"Docker, Computer Vision, Deep Learning, Spark, Statistics",PhD,6,Consulting,12/24/23,8.3,NeuralNet Inc,Hybrid
XYZ43152,AI Research Scientist,150791,EUR,Entry_Level,Part Time,Canada,L,Netherlands,100,"Statistics, Tableau, Prompt Engineering, Hadoop, Transformer",Associate,10,Telecommunications,7/3/23,5.2,NeuralNet Inc,Fully Remote
XYZ43153,ChatGPT Prompt Engineer,132937,USD,Mid,Freelancer,Switzerland,S,Switzerland,50,"Scala, Hadoop, PyTorch, TensorFlow, Azure",PhD,4,Gaming,3/14/23,6.2,Quantum Minds,Hybrid
XYZ43154,Generative AI Specialist,136230,EUR,Mid,Part Time,Switzerland,L,China,50,"R, Transformer, PyTorch, Computer Vision, GCP",Master,7,Education,10/3/23,8.9,Quantum Minds,Hybrid
XYZ43155,ChatGPT Prompt Engineer,78591,EUR,Executive,Part Time,Switzerland,M,Australia,50,"Deep Learning, Hadoop, LLM, Docker, Transformer",Bachelor,7,Media,8/5/23,6.3,AlphaByte AI,Hybrid
XYZ43156,LLM Engineer,156654,USD,Mid,Part Time,Denmark,L,Ireland,50,"Tableau, Mathematics, ChatGPT, MLOps, Deep Learning",Master,4,Manufacturing,6/9/23,7.5,AlphaByte AI,Hybrid
XYZ43157,AI Research Scientist,96038,GBP,Mid,Part Time,Canada,M,Denmark,50,"Spark, Azure, Statistics, TensorFlow, R",PhD,15,Government,9/16/23,6.2,NextGen Analytics,Hybrid
XYZ43158,NLP Engineer,148542,USD,Entry_Level,Contract,Finland,L,Switzerland,50,"LLM, Mathematics, TensorFlow, PyTorch, Spark",Bachelor,14,Gaming,4/21/23,6.0,AlphaByte AI,Hybrid
XYZ43159,ChatGPT Prompt Engineer,127419,USD,Executive,Contract,United Kingdom,S,India,50,"ChatGPT, Git, Docker, Tableau, R",Associate,12,Automotive,12/12/23,7.6,Visionary AI,Hybrid
XYZ43160,AI Research Scientist,116621,GBP,Entry_Level,Contract,India,M,Denmark,50,"SQL, Kubernetes, Scala, Hadoop, GCP",PhD,15,Finance,5/17/23,7.6,NextGen Analytics,Hybrid
XYZ43161,LLM Engineer,88114,USD,Executive,Freelancer,Ireland,S,Denmark,100,"TensorFlow, Tableau, SQL, ChatGPT, Prompt Engineering",Bachelor,5,Automotive,2/6/23,5.4,Visionary AI,Fully Remote
XYZ43162,Generative AI Specialist,156494,USD,Entry_Level,Full Time,India,S,Germany,100,"Git, Python, Transformer, ChatGPT, Data Visualization",Master,7,Technology,9/5/23,5.5,NeuralNet Inc,Fully Remote
XYZ43163,ChatGPT Prompt Engineer,159178,EUR,Senior,Freelancer,Canada,S,Sweden,0,"Prompt Engineering, NLP, Statistics, R, ChatGPT",Bachelor,8,Finance,8/5/23,6.1,Visionary AI,On-site
XYZ43164,ChatGPT Prompt Engineer,154538,GBP,Entry_Level,Contract,Germany,M,Austria,100,"TensorFlow, GCP, Kubernetes, Transformer, R",Master,0,Manufacturing,11/18/23,7.8,NextGen Analytics,Fully Remote
XYZ43165,LLM Engineer,97307,USD,Mid,Contract,Netherlands,S,Austria,50,"GCP, ChatGPT, Kubernetes, Linux, Tableau",Associate,8,Automotive,1/20/23,8.1,NeuralNet Inc,Hybrid
XYZ43166,Generative AI Specialist,152724,EUR,Executive,Freelancer,Netherlands,M,Switzerland,100,"AWS, Linux, Hadoop, SQL, Prompt Engineering",PhD,12,Gaming,4/16/23,7.4,NextGen Analytics,Fully Remote
XYZ43167,AI Research Scientist,90257,GBP,Mid,Freelancer,Australia,L,Sweden,50,"LangChain, PyTorch, Docker, Computer Vision, Scala",Associate,3,Technology,7/14/23,7.4,NeuralNet Inc,Hybrid
XYZ43168,ChatGPT Prompt Engineer,164459,USD,Mid,Freelancer,Norway,M,Japan,50,"Azure, Spark, Transformer, Mathematics, Prompt Engineering",Bachelor,5,Consulting,10/14/23,6.7,Visionary AI,Hybrid
XYZ43169,AI Research Scientist,147383,GBP,Entry_Level,Part Time,United Kingdom,L,Canada,100,"MLOps, Docker, Hadoop, PyTorch, Deep Learning",Master,14,Real Estate,12/7/23,6.2,AlphaByte AI,Fully Remote
XYZ43170,Generative AI Specialist,163687,GBP,Entry_Level,Freelancer,Finland,M,Japan,100,"Java, Tableau, Data Visualization, SQL, Docker",Master,2,Energy,4/15/23,8.4,NeuralNet Inc,Fully Remote
XYZ43171,ChatGPT Prompt Engineer,164093,GBP,Entry_Level,Freelancer,Japan,M,Israel,0,"Hadoop, NLP, Docker, Statistics, Data Visualization",Master,2,Healthcare,2/5/23,7.9,Visionary AI,On-site
XYZ43172,NLP Engineer,92134,USD,Entry_Level,Contract,France,S,United States,100,"R, Data Visualization, LangChain, Computer Vision, Linux",PhD,15,Manufacturing,9/1/23,6.2,Quantum Minds,Fully Remote
XYZ43173,AI Research Scientist,132142,GBP,Executive,Contract,South Korea,M,Sweden,0,"Scala, Transformer, Git, SQL, Linux",PhD,8,Technology,2/1/23,9.9,NextGen Analytics,On-site
XYZ43174,LLM Engineer,90349,USD,Executive,Full Time,Germany,L,Singapore,50,"Python, Hadoop, Spark, Scala, Transformer",Bachelor,11,Manufacturing,9/4/23,8.8,Quantum Minds,Hybrid
XYZ43175,AI Research Scientist,121072,EUR,Executive,Contract,Israel,M,China,100,"Python, Statistics, Mathematics, Transformer, Spark",Associate,5,Automotive,5/23/23,8.9,Visionary AI,Fully Remote
XYZ43176,LLM Engineer,119366,EUR,Mid,Part Time,Netherlands,S,Austria,0,"Deep Learning, Git, Kubernetes, Tableau, Data Visualization",Bachelor,12,Energy,10/16/23,8.3,AlphaByte AI,On-site
XYZ43177,LLM Engineer,172034,EUR,Executive,Part Time,Denmark,M,Singapore,0,"AWS, Mathematics, Scala, Spark, LangChain",Associate,7,Education,8/21/23,8.5,NeuralNet Inc,On-site
XYZ43178,NLP Engineer,121151,GBP,Mid,Part Time,Canada,L,France,50,"NLP, Spark, Java, TensorFlow, Python",Master,15,Real Estate,11/2/23,6.0,Quantum Minds,Hybrid
XYZ43179,LLM Engineer,161278,EUR,Senior,Contract,South Korea,L,China,50,"R, Linux, Docker, Azure, Mathematics",Bachelor,11,Media,9/24/23,5.9,NextGen Analytics,Hybrid
XYZ43180,Generative AI Specialist,112504,USD,Entry_Level,Freelancer,Canada,S,Norway,50,"Transformer, Docker, AWS, Statistics, Kubernetes",Bachelor,0,Manufacturing,3/8/23,6.6,Quantum Minds,Hybrid
XYZ43181,LLM Engineer,157234,GBP,Entry_Level,Part Time,South Korea,M,Denmark,50,"LangChain, GCP, Kubernetes, LLM, NLP",Associate,12,Manufacturing,3/4/23,8.8,NextGen Analytics,Hybrid
XYZ43182,Generative AI Specialist,128353,GBP,Executive,Full Time,Canada,S,China,0,"LLM, ChatGPT, Prompt Engineering, SQL, GCP",Bachelor,11,Healthcare,6/10/23,6.1,NeuralNet Inc,On-site
XYZ43183,LLM Engineer,128216,GBP,Executive,Full Time,India,S,Austria,50,"MLOps, Spark, Java, ChatGPT, Python",Master,7,Automotive,10/4/23,10.0,Quantum Minds,Hybrid
XYZ43184,LLM Engineer,84606,EUR,Entry_Level,Part Time,Germany,S,United Kingdom,50,"Spark, Deep Learning, TensorFlow, Transformer, Kubernetes",PhD,3,Government,1/17/23,6.7,NextGen Analytics,Hybrid
XYZ43185,Generative AI Specialist,89016,EUR,Mid,Freelancer,Canada,L,Denmark,50,"Docker, Data Visualization, Azure, Java, TensorFlow",Bachelor,15,Transportation,10/17/23,7.9,NextGen Analytics,Hybrid
XYZ43186,LLM Engineer,111752,GBP,Executive,Part Time,Australia,M,Finland,0,"Python, Computer Vision, Deep Learning, MLOps, Spark",Bachelor,8,Telecommunications,5/18/23,5.2,Quantum Minds,On-site
XYZ43187,LLM Engineer,118173,EUR,Senior,Part Time,United States,M,France,50,"Docker, Statistics, Prompt Engineering, ChatGPT, AWS",Bachelor,12,Finance,4/10/23,7.7,AlphaByte AI,Hybrid
XYZ43188,Generative AI Specialist,101332,USD,Mid,Full Time,Netherlands,M,Denmark,0,"MLOps, Docker, Git, LangChain, TensorFlow",Bachelor,10,Transportation,1/15/23,9.1,Quantum Minds,On-site
XYZ43189,ChatGPT Prompt Engineer,113580,USD,Mid,Contract,Australia,L,Switzerland,0,"Linux, Scala, NLP, GCP, TensorFlow",Master,10,Gaming,8/20/23,9.1,NextGen Analytics,On-site
XYZ43190,NLP Engineer,120325,EUR,Senior,Part Time,Canada,L,India,0,"Statistics, Python, SQL, R, Azure",Bachelor,10,Telecommunications,4/17/23,5.8,NextGen Analytics,On-site
XYZ43191,NLP Engineer,153445,GBP,Executive,Contract,South Korea,L,Canada,50,"Azure, AWS, Mathematics, Scala, Transformer",Bachelor,14,Healthcare,3/2/23,9.1,Quantum Minds,Hybrid
XYZ43192,NLP Engineer,161367,USD,Executive,Contract,France,L,Finland,50,"MLOps, Linux, LLM, Scala, Java",Associate,11,Gaming,5/15/23,7.3,AlphaByte AI,Hybrid
XYZ43193,LLM Engineer,132898,EUR,Entry_Level,Contract,United States,M,Ireland,0,"Kubernetes, Java, LangChain, SQL, Transformer",PhD,1,Consulting,5/10/23,7.7,Quantum Minds,On-site
XYZ43194,LLM Engineer,150755,GBP,Mid,Freelancer,Canada,M,Japan,50,"TensorFlow, MLOps, Prompt Engineering, SQL, Hadoop",Master,3,Finance,1/2/23,8.2,Quantum Minds,Hybrid
XYZ43195,AI Research Scientist,126014,EUR,Entry_Level,Full Time,Singapore,M,Israel,0,"Deep Learning, Docker, SQL, Mathematics, Linux",Master,0,Government,6/22/23,10.0,NextGen Analytics,On-site
XYZ43196,LLM Engineer,133256,USD,Senior,Part Time,Australia,S,Germany,100,"LangChain, Transformer, Spark, Hadoop, Linux",Bachelor,13,Healthcare,10/17/23,5.3,Quantum Minds,Fully Remote
XYZ43197,NLP Engineer,148651,EUR,Mid,Full Time,Denmark,L,Australia,0,"AWS, NLP, Git, Docker, Scala",PhD,11,Technology,6/22/23,7.6,Quantum Minds,On-site
XYZ43198,Generative AI Specialist,130684,USD,Senior,Part Time,United Kingdom,M,Sweden,100,"SQL, R, Java, Prompt Engineering, Linux",Master,6,Consulting,7/25/23,6.9,Visionary AI,Fully Remote
XYZ43199,AI Research Scientist,108847,USD,Entry_Level,Contract,Australia,L,Switzerland,50,"Prompt Engineering, TensorFlow, Deep Learning, Docker, Transformer",Bachelor,0,Retail,2/20/23,9.6,NextGen Analytics,Hybrid
XYZ43200,NLP Engineer,110757,GBP,Mid,Part Time,Japan,M,Ireland,100,"Linux, Scala, Git, LLM, GCP",Associate,5,Media,3/10/23,8.2,Visionary AI,Fully Remote
XYZ43201,AI Research Scientist,156742,GBP,Mid,Full Time,Australia,M,India,0,"PyTorch, Azure, Python, Data Visualization, MLOps",Bachelor,13,Government,11/1/23,9.1,Quantum Minds,On-site
XYZ43202,AI Research Scientist,158217,GBP,Entry_Level,Freelancer,Canada,S,Sweden,50,"LangChain, Prompt Engineering, Linux, Kubernetes, Mathematics",Associate,12,Gaming,5/14/23,6.4,NeuralNet Inc,Hybrid
XYZ43203,LLM Engineer,117173,GBP,Senior,Contract,United Kingdom,M,India,0,"Python, Prompt Engineering, Spark, Statistics, Mathematics",Master,13,Technology,10/3/23,7.7,Visionary AI,On-site
XYZ43204,NLP Engineer,164186,EUR,Entry_Level,Contract,Japan,S,France,100,"Linux, Deep Learning, Mathematics, Computer Vision, Transformer",Bachelor,0,Gaming,4/5/23,7.0,Visionary AI,Fully Remote
XYZ43205,AI Research Scientist,107096,GBP,Entry_Level,Contract,United Kingdom,M,China,0,"TensorFlow, LLM, Spark, Docker, Data Visualization",Master,3,Telecommunications,1/16/23,8.0,NextGen Analytics,On-site
XYZ43206,ChatGPT Prompt Engineer,109840,USD,Mid,Contract,Germany,S,Finland,50,"ChatGPT, Tableau, Transformer, TensorFlow, NLP",Master,1,Media,1/24/23,5.1,NextGen Analytics,Hybrid
XYZ43207,NLP Engineer,97741,EUR,Entry_Level,Contract,Japan,M,South Korea,50,"R, Mathematics, NLP, Prompt Engineering, SQL",Bachelor,10,Automotive,10/9/23,6.7,Quantum Minds,Hybrid
XYZ43208,AI Research Scientist,77114,EUR,Mid,Part Time,Australia,M,Finland,100,"Spark, LangChain, Java, Statistics, Scala",Master,9,Gaming,5/15/23,5.9,NextGen Analytics,Fully Remote
XYZ43209,Generative AI Specialist,129301,GBP,Senior,Full Time,United Kingdom,M,Norway,100,"Azure, Deep Learning, Transformer, Computer Vision, NLP",Bachelor,14,Gaming,10/6/23,9.7,NeuralNet Inc,Fully Remote
XYZ43210,ChatGPT Prompt Engineer,74965,GBP,Entry_Level,Freelancer,Singapore,S,South Korea,50,"AWS, Computer Vision, LangChain, ChatGPT, Hadoop",Bachelor,3,Automotive,8/1/23,9.4,Visionary AI,Hybrid
XYZ43211,AI Research Scientist,165144,EUR,Entry_Level,Full Time,Sweden,M,India,0,"Azure, SQL, Deep Learning, PyTorch, Hadoop",Bachelor,6,Automotive,6/18/23,6.1,NextGen Analytics,On-site
XYZ43212,LLM Engineer,135344,EUR,Executive,Part Time,Denmark,S,Netherlands,50,"Docker, Python, Statistics, Computer Vision, LangChain",Bachelor,8,Transportation,9/28/23,8.2,AlphaByte AI,Hybrid
XYZ43213,AI Research Scientist,81403,USD,Entry_Level,Full Time,Ireland,S,Austria,0,"ChatGPT, NLP, Computer Vision, Scala, Deep Learning",PhD,2,Energy,7/17/23,5.0,NeuralNet Inc,On-site
XYZ43214,LLM Engineer,139007,GBP,Mid,Contract,Austria,S,Denmark,50,"Transformer, PyTorch, Data Visualization, Spark, Python",PhD,9,Media,6/23/23,7.9,Visionary AI,Hybrid
XYZ43215,LLM Engineer,115848,EUR,Mid,Part Time,United States,L,Ireland,50,"Tableau, ChatGPT, PyTorch, Git, MLOps",Bachelor,13,Healthcare,7/19/23,5.7,Quantum Minds,Hybrid
XYZ43216,NLP Engineer,120810,GBP,Senior,Contract,United States,L,Finland,50,"R, Java, Deep Learning, Git, Statistics",Associate,4,Manufacturing,3/26/23,5.2,Visionary AI,Hybrid
XYZ43217,ChatGPT Prompt Engineer,167926,EUR,Entry_Level,Part Time,Australia,L,India,50,"GCP, ChatGPT, Mathematics, Scala, AWS",Master,4,Healthcare,10/8/23,6.6,Quantum Minds,Hybrid
XYZ43218,AI Research Scientist,118808,GBP,Entry_Level,Contract,Sweden,L,Singapore,0,"GCP, Data Visualization, Java, Hadoop, Mathematics",Master,11,Government,2/2/23,7.5,Quantum Minds,On-site
XYZ43219,LLM Engineer,91360,GBP,Entry_Level,Part Time,Denmark,S,Israel,100,"Mathematics, Git, Prompt Engineering, AWS, GCP",Bachelor,10,Government,3/7/23,9.9,NeuralNet Inc,Fully Remote
XYZ43220,LLM Engineer,160175,GBP,Mid,Full Time,Canada,L,Sweden,100,"Docker, Hadoop, AWS, R, Azure",Associate,7,Transportation,3/10/23,9.4,Visionary AI,Fully Remote
XYZ43221,AI Research Scientist,144408,EUR,Mid,Full Time,Netherlands,L,United Kingdom,100,"Tableau, NLP, Kubernetes, LangChain, Hadoop",Master,9,Media,1/27/23,9.2,Visionary AI,Fully Remote
XYZ43222,AI Research Scientist,157820,USD,Entry_Level,Contract,Austria,S,Australia,0,"AWS, Linux, Computer Vision, ChatGPT, Statistics",Bachelor,4,Real Estate,4/11/23,8.1,Quantum Minds,On-site
XYZ43223,ChatGPT Prompt Engineer,137399,GBP,Mid,Contract,Switzerland,L,Norway,100,"Prompt Engineering, LLM, Java, ChatGPT, Deep Learning",PhD,11,Finance,6/25/23,7.3,NeuralNet Inc,Fully Remote
XYZ43224,Generative AI Specialist,167630,GBP,Entry_Level,Part Time,Canada,M,Finland,50,"Computer Vision, AWS, NLP, LLM, Deep Learning",PhD,10,Automotive,11/3/23,8.5,Visionary AI,Hybrid
XYZ43225,ChatGPT Prompt Engineer,102337,EUR,Senior,Full Time,Norway,L,Finland,100,"Tableau, Scala, R, PyTorch, Statistics",Master,6,Retail,11/22/23,5.4,NeuralNet Inc,Fully Remote
XYZ43226,Generative AI Specialist,152792,GBP,Senior,Part Time,Japan,M,India,100,"NLP, MLOps, Hadoop, AWS, ChatGPT",Bachelor,10,Automotive,4/14/23,5.7,AlphaByte AI,Fully Remote
XYZ43227,Generative AI Specialist,109606,EUR,Entry_Level,Full Time,Australia,S,Finland,100,"MLOps, Docker, Azure, LangChain, NLP",Master,10,Transportation,4/5/23,9.2,Quantum Minds,Fully Remote
XYZ43228,LLM Engineer,74328,USD,Executive,Part Time,India,L,South Korea,50,"Scala, R, Mathematics, SQL, ChatGPT",Associate,2,Education,11/1/23,5.4,NeuralNet Inc,Hybrid
XYZ43229,Generative AI Specialist,94073,EUR,Entry_Level,Full Time,Germany,S,Germany,50,"NLP, Kubernetes, Azure, AWS, Data Visualization",PhD,3,Consulting,12/8/23,9.5,NextGen Analytics,Hybrid
XYZ43230,AI Research Scientist,121899,USD,Executive,Part Time,Switzerland,M,Germany,100,"AWS, Mathematics, Docker, MLOps, Computer Vision",Master,15,Government,6/28/23,6.3,Quantum Minds,Fully Remote
XYZ43231,ChatGPT Prompt Engineer,97513,USD,Mid,Full Time,Israel,L,Australia,50,"ChatGPT, SQL, TensorFlow, Deep Learning, GCP",Master,7,Energy,3/28/23,6.3,Quantum Minds,Hybrid
XYZ43232,Generative AI Specialist,119735,USD,Mid,Full Time,Norway,M,United States,50,"Prompt Engineering, GCP, Hadoop, SQL, Scala",Master,10,Real Estate,7/21/23,7.0,NeuralNet Inc,Hybrid
XYZ43233,LLM Engineer,76029,GBP,Entry_Level,Contract,Denmark,L,Norway,100,"ChatGPT, MLOps, Azure, Python, Git",Associate,8,Energy,6/16/23,7.2,AlphaByte AI,Fully Remote
XYZ43234,LLM Engineer,83728,USD,Executive,Freelancer,Germany,L,Austria,0,"Transformer, Mathematics, Java, Hadoop, LLM",Bachelor,11,Consulting,7/28/23,7.7,NextGen Analytics,On-site
XYZ43235,NLP Engineer,120136,GBP,Mid,Full Time,Canada,S,Austria,50,"LangChain, R, TensorFlow, Scala, Docker",Bachelor,9,Government,3/24/23,9.7,NeuralNet Inc,Hybrid
XYZ43236,NLP Engineer,77932,GBP,Senior,Part Time,Canada,L,Finland,50,"Azure, R, Spark, Scala, NLP",PhD,14,Real Estate,7/13/23,9.6,NextGen Analytics,Hybrid
XYZ43237,LLM Engineer,131316,EUR,Entry_Level,Contract,India,M,Australia,0,"Scala, Data Visualization, Docker, LLM, Tableau",Master,13,Education,2/15/23,7.5,NeuralNet Inc,On-site
XYZ43238,LLM Engineer,123960,GBP,Executive,Part Time,Israel,S,Germany,50,"Hadoop, LLM, Python, Data Visualization, Git",Associate,3,Healthcare,4/6/23,6.1,Quantum Minds,Hybrid
XYZ43239,LLM Engineer,83337,USD,Mid,Full Time,Netherlands,S,Canada,50,"Kubernetes, Statistics, ChatGPT, Hadoop, Spark",Master,12,Retail,8/24/23,8.9,Quantum Minds,Hybrid
XYZ43240,ChatGPT Prompt Engineer,148157,USD,Senior,Part Time,Japan,S,Netherlands,50,"Scala, Tableau, Git, Transformer, Deep Learning",Master,12,Transportation,3/19/23,5.3,AlphaByte AI,Hybrid
XYZ43241,Generative AI Specialist,116862,EUR,Entry_Level,Contract,India,L,Sweden,0,"Scala, Deep Learning, R, Spark, Tableau",Master,9,Manufacturing,4/21/23,7.4,AlphaByte AI,On-site
XYZ43242,Generative AI Specialist,141452,USD,Senior,Freelancer,Norway,L,Denmark,100,"Transformer, PyTorch, Java, Mathematics, Statistics",PhD,7,Telecommunications,12/15/23,7.4,Visionary AI,Fully Remote
XYZ43243,AI Research Scientist,146552,EUR,Entry_Level,Freelancer,Switzerland,L,India,50,"SQL, Scala, MLOps, PyTorch, Hadoop",PhD,6,Finance,2/5/23,7.3,Visionary AI,Hybrid
XYZ43244,LLM Engineer,143800,GBP,Entry_Level,Part Time,Netherlands,L,Sweden,50,"Transformer, LLM, Prompt Engineering, Git, Java",Master,6,Finance,3/24/23,6.6,Visionary AI,Hybrid
XYZ43245,Generative AI Specialist,108796,USD,Entry_Level,Full Time,Australia,L,Singapore,100,"Deep Learning, ChatGPT, SQL, NLP, Scala",Bachelor,12,Finance,5/12/23,6.0,NeuralNet Inc,Fully Remote
XYZ43246,Generative AI Specialist,153056,GBP,Entry_Level,Full Time,Germany,L,Germany,100,"Tableau, LLM, Computer Vision, TensorFlow, Data Visualization",Associate,9,Education,6/16/23,9.6,Quantum Minds,Fully Remote
XYZ43247,NLP Engineer,95052,GBP,Entry_Level,Full Time,Ireland,M,Ireland,50,"AWS, Mathematics, Docker, TensorFlow, GCP",PhD,2,Automotive,10/13/23,7.4,Visionary AI,Hybrid
XYZ43248,AI Research Scientist,90038,GBP,Senior,Contract,Australia,S,South Korea,100,"Deep Learning, LangChain, Docker, Azure, MLOps",PhD,3,Transportation,8/5/23,7.7,NextGen Analytics,Fully Remote
XYZ43249,NLP Engineer,155631,GBP,Entry_Level,Full Time,Ireland,M,Austria,50,"GCP, Linux, Git, NLP, Hadoop",Bachelor,8,Education,7/28/23,5.1,NeuralNet Inc,Hybrid
XYZ43250,NLP Engineer,96983,EUR,Senior,Full Time,United Kingdom,S,Ireland,0,"MLOps, TensorFlow, AWS, Data Visualization, Tableau",Master,6,Media,2/26/23,5.8,AlphaByte AI,On-site
XYZ43251,ChatGPT Prompt Engineer,90014,GBP,Mid,Part Time,Austria,M,France,100,"Python, LangChain, Java, Transformer, Mathematics",PhD,0,Gaming,1/28/23,8.7,Quantum Minds,Fully Remote
XYZ43252,NLP Engineer,91878,USD,Entry_Level,Part Time,Finland,M,Switzerland,50,"MLOps, NLP, GCP, Tableau, AWS",PhD,7,Finance,2/22/23,9.4,NeuralNet Inc,Hybrid
XYZ43253,Generative AI Specialist,164121,GBP,Mid,Freelancer,Finland,L,Germany,100,"LangChain, Spark, Mathematics, TensorFlow, Tableau",PhD,11,Media,5/16/23,9.0,Quantum Minds,Fully Remote
